App ID,App System,lastUpdate,systemAdmin,systemAdmin Employee ID,dRRelationship Manager,dRRelationship Manager Employee ID,mainPlatform,networkExposure,rTO,oS,location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day's processing
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Last Transaction
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of previous day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point of Failure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 Minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginning of day
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,End of previous day
